customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome,train_test
2114,Value4,Value2,Value1,Value2,Value4,Value2,Value1,Value1,Value1,Value2,Value3,Value1,Value4,Value4,Value4,sure_thing,Value1,Value1,Value3,Value4,target,1,train
2115,Value2,Value1,Value1,Value2,Value2,Value3,Value2,Value3,Value1,Value2,Value1,Value3,Value3,Value4,Value3,persuadable,Value4,Value4,Value1,Value4,control,0,train
2116,Value4,Value1,Value1,Value4,Value3,Value4,Value4,Value3,Value1,Value2,Value1,Value1,Value2,Value1,Value1,lost_cause,Value3,Value1,Value2,Value2,control,0,train
2117,Value2,Value2,Value1,Value2,Value2,Value1,Value3,Value4,Value2,Value3,Value2,Value3,Value3,Value3,Value4,sure_thing,Value2,Value4,Value3,Value1,control,1,train
2118,Value4,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value4,Value3,Value2,Value2,Value4,Value3,lost_cause,Value3,Value1,Value3,Value4,target,0,train
2119,Value4,Value3,Value3,Value4,Value2,Value1,Value4,Value1,Value2,Value2,Value3,Value4,Value1,Value3,Value3,sure_thing,Value1,Value3,Value2,Value2,target,1,train
2120,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value4,Value3,Value4,Value2,Value1,Value2,lost_cause,Value4,Value3,Value4,Value4,control,0,test
2121,Value2,Value2,Value4,Value2,Value1,Value4,Value4,Value3,Value3,Value4,Value4,Value3,Value4,Value3,Value1,persuadable,Value3,Value4,Value3,Value1,control,0,train
2122,Value2,Value1,Value1,Value2,Value3,Value4,Value1,Value1,Value4,Value4,Value1,Value3,Value1,Value1,Value1,persuadable,Value1,Value3,Value2,Value2,control,0,test
2123,Value2,Value1,Value2,Value4,Value1,Value2,Value1,Value3,Value4,Value3,Value1,Value4,Value2,Value2,Value1,sleeping_dog,Value4,Value1,Value2,Value1,target,0,test
2124,Value1,Value1,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value4,Value3,Value3,Value2,Value1,Value4,persuadable,Value1,Value4,Value3,Value4,control,0,train
2125,Value4,Value1,Value1,Value2,Value4,Value3,Value4,Value3,Value1,Value4,Value2,Value3,Value2,Value4,Value1,persuadable,Value4,Value3,Value1,Value1,control,0,train
2126,Value3,Value3,Value4,Value4,Value3,Value2,Value1,Value4,Value1,Value4,Value4,Value1,Value2,Value4,Value1,sure_thing,Value3,Value2,Value4,Value1,target,1,train
2127,Value4,Value3,Value2,Value2,Value4,Value2,Value2,Value4,Value1,Value4,Value3,Value3,Value2,Value3,Value4,sleeping_dog,Value4,Value2,Value1,Value4,target,0,test
2128,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value2,Value3,Value2,Value3,Value2,Value4,Value2,sure_thing,Value4,Value1,Value3,Value1,target,1,test
2129,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value3,Value3,Value4,Value1,Value3,Value2,Value1,Value2,lost_cause,Value2,Value1,Value1,Value1,control,0,train
2130,Value2,Value3,Value2,Value2,Value3,Value3,Value1,Value3,Value3,Value4,Value3,Value2,Value4,Value4,Value1,sleeping_dog,Value4,Value1,Value3,Value1,control,1,train
2131,Value4,Value3,Value2,Value4,Value4,Value2,Value1,Value4,Value2,Value4,Value1,Value4,Value1,Value1,Value4,persuadable,Value3,Value2,Value2,Value2,control,0,train
2132,Value4,Value1,Value1,Value2,Value2,Value1,Value3,Value2,Value2,Value3,Value2,Value1,Value3,Value2,Value4,sure_thing,Value1,Value1,Value3,Value3,control,1,train
2133,Value2,Value2,Value1,Value2,Value1,Value2,Value4,Value4,Value3,Value3,Value4,Value1,Value4,Value4,Value1,persuadable,Value1,Value3,Value2,Value2,target,1,test
2134,Value4,Value3,Value2,Value3,Value1,Value4,Value3,Value2,Value2,Value3,Value2,Value1,Value1,Value1,Value1,persuadable,Value1,Value3,Value2,Value3,target,1,test
2135,Value4,Value1,Value4,Value4,Value2,Value4,Value1,Value3,Value3,Value3,Value1,Value1,Value3,Value4,Value4,sleeping_dog,Value2,Value1,Value2,Value2,target,0,train
2136,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value3,Value2,Value1,Value2,Value2,Value3,sleeping_dog,Value1,Value4,Value4,Value4,target,0,train
2137,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value2,Value3,Value2,Value1,Value2,Value2,Value3,persuadable,Value4,Value1,Value2,Value4,control,0,train
2138,Value1,Value1,Value1,Value2,Value3,Value4,Value2,Value2,Value4,Value3,Value2,Value2,Value2,Value4,Value2,sure_thing,Value4,Value3,Value1,Value4,target,1,train
2139,Value1,Value1,Value1,Value2,Value4,Value4,Value2,Value4,Value3,Value2,Value2,Value1,Value3,Value3,Value4,persuadable,Value3,Value4,Value1,Value3,control,0,test
2140,Value1,Value1,Value1,Value2,Value3,Value4,Value4,Value3,Value4,Value4,Value4,Value3,Value2,Value3,Value1,sure_thing,Value2,Value4,Value3,Value4,control,1,test
2141,Value2,Value1,Value2,Value4,Value1,Value2,Value4,Value1,Value2,Value3,Value3,Value3,Value1,Value3,Value1,sure_thing,Value4,Value2,Value3,Value3,target,1,train
2142,Value3,Value1,Value2,Value2,Value4,Value1,Value4,Value2,Value3,Value3,Value4,Value3,Value1,Value1,Value3,sleeping_dog,Value4,Value2,Value1,Value2,target,0,train
2143,Value4,Value3,Value4,Value2,Value4,Value2,Value4,Value3,Value2,Value3,Value4,Value3,Value4,Value3,Value1,lost_cause,Value2,Value3,Value4,Value1,target,0,train
2144,Value1,Value3,Value4,Value2,Value1,Value4,Value2,Value2,Value4,Value3,Value1,Value1,Value3,Value2,Value1,sleeping_dog,Value1,Value4,Value1,Value4,target,0,test
2145,Value2,Value3,Value2,Value2,Value1,Value1,Value2,Value4,Value3,Value3,Value2,Value3,Value2,Value3,Value1,lost_cause,Value2,Value2,Value2,Value2,control,0,train
2146,Value3,Value3,Value4,Value4,Value3,Value1,Value1,Value3,Value1,Value4,Value3,Value3,Value2,Value4,Value3,persuadable,Value4,Value2,Value3,Value4,target,1,train
2147,Value2,Value3,Value4,Value2,Value1,Value4,Value1,Value4,Value3,Value3,Value1,Value1,Value2,Value2,Value4,sleeping_dog,Value2,Value4,Value4,Value1,control,1,train
2148,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value4,Value3,Value4,Value3,Value4,Value3,Value4,sleeping_dog,Value3,Value2,Value4,Value2,control,1,train
2149,Value4,Value1,Value1,Value4,Value2,Value4,Value4,Value1,Value2,Value4,Value3,Value1,Value1,Value2,Value3,persuadable,Value4,Value3,Value2,Value3,target,1,train
2150,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value3,Value2,Value3,Value1,Value2,Value1,Value2,sleeping_dog,Value4,Value4,Value1,Value2,target,0,test
2151,Value3,Value1,Value1,Value4,Value3,Value4,Value1,Value4,Value4,Value3,Value2,Value1,Value1,Value2,Value2,sure_thing,Value2,Value1,Value2,Value3,target,1,train
2152,Value2,Value2,Value2,Value2,Value1,Value4,Value4,Value2,Value1,Value4,Value1,Value3,Value3,Value4,Value4,sleeping_dog,Value1,Value3,Value1,Value1,control,1,train
2153,Value1,Value1,Value4,Value2,Value2,Value1,Value1,Value2,Value4,Value3,Value3,Value1,Value2,Value4,Value2,sleeping_dog,Value3,Value4,Value2,Value2,control,1,train
2154,Value1,Value1,Value4,Value2,Value4,Value4,Value2,Value3,Value3,Value2,Value1,Value4,Value2,Value2,Value1,persuadable,Value4,Value4,Value2,Value1,target,1,train
2155,Value4,Value3,Value2,Value2,Value2,Value3,Value2,Value4,Value4,Value3,Value3,Value2,Value2,Value1,Value3,lost_cause,Value4,Value4,Value3,Value2,control,0,train
2156,Value4,Value1,Value2,Value2,Value3,Value3,Value1,Value3,Value3,Value3,Value3,Value1,Value2,Value3,Value1,lost_cause,Value3,Value1,Value2,Value4,control,0,train
2157,Value4,Value2,Value1,Value3,Value4,Value3,Value4,Value1,Value1,Value3,Value4,Value2,Value3,Value1,Value4,lost_cause,Value4,Value4,Value4,Value4,target,0,test
2158,Value1,Value3,Value4,Value2,Value4,Value2,Value1,Value2,Value1,Value3,Value1,Value3,Value1,Value1,Value2,sure_thing,Value3,Value1,Value2,Value2,control,1,train
2159,Value2,Value1,Value4,Value2,Value3,Value2,Value4,Value4,Value2,Value2,Value2,Value4,Value2,Value4,Value4,sure_thing,Value4,Value1,Value2,Value4,target,1,test
2160,Value2,Value1,Value1,Value2,Value2,Value4,Value4,Value1,Value4,Value2,Value1,Value3,Value2,Value3,Value2,sure_thing,Value2,Value1,Value1,Value1,target,1,train
2161,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value3,Value4,Value3,Value3,Value4,Value2,Value3,persuadable,Value4,Value1,Value2,Value2,control,0,test
2162,Value4,Value3,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value2,persuadable,Value4,Value1,Value1,Value2,target,1,test
2163,Value4,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value2,Value1,Value3,Value2,Value2,Value2,Value3,persuadable,Value1,Value2,Value4,Value4,control,0,train
2164,Value3,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value1,Value4,Value2,Value4,Value3,Value2,Value3,persuadable,Value4,Value1,Value2,Value3,control,0,train
2165,Value1,Value1,Value3,Value2,Value3,Value4,Value4,Value1,Value3,Value4,Value2,Value4,Value2,Value3,Value3,persuadable,Value1,Value3,Value2,Value1,control,0,test
2166,Value4,Value3,Value4,Value3,Value3,Value1,Value1,Value4,Value4,Value3,Value1,Value2,Value3,Value2,Value4,sleeping_dog,Value2,Value2,Value2,Value4,control,1,train
2167,Value3,Value2,Value3,Value2,Value1,Value4,Value4,Value1,Value4,Value2,Value1,Value3,Value2,Value1,Value1,persuadable,Value4,Value3,Value1,Value4,target,1,train
2168,Value2,Value3,Value2,Value2,Value3,Value1,Value1,Value3,Value4,Value4,Value1,Value3,Value2,Value2,Value2,sleeping_dog,Value3,Value4,Value4,Value1,target,0,train
2169,Value4,Value2,Value1,Value2,Value4,Value2,Value2,Value2,Value4,Value3,Value2,Value1,Value3,Value2,Value4,sure_thing,Value2,Value4,Value4,Value1,control,1,train
2170,Value3,Value1,Value2,Value2,Value2,Value1,Value4,Value3,Value1,Value1,Value4,Value2,Value2,Value2,Value3,persuadable,Value3,Value4,Value2,Value3,control,0,train
2171,Value4,Value1,Value2,Value2,Value3,Value1,Value4,Value3,Value4,Value1,Value3,Value2,Value3,Value3,Value1,persuadable,Value1,Value2,Value3,Value4,target,1,train
2172,Value4,Value3,Value3,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value4,Value1,Value2,Value3,Value3,persuadable,Value3,Value3,Value1,Value1,target,1,test
2173,Value2,Value1,Value1,Value2,Value4,Value3,Value4,Value1,Value1,Value3,Value1,Value2,Value2,Value2,Value4,sure_thing,Value1,Value4,Value4,Value1,target,1,train
2174,Value4,Value1,Value1,Value2,Value4,Value2,Value1,Value2,Value4,Value3,Value3,Value1,Value2,Value2,Value3,sure_thing,Value4,Value3,Value2,Value4,target,1,train
2175,Value4,Value1,Value4,Value4,Value4,Value2,Value3,Value4,Value2,Value3,Value4,Value2,Value3,Value3,Value4,sleeping_dog,Value1,Value4,Value4,Value3,target,0,train
2176,Value2,Value1,Value1,Value2,Value3,Value3,Value2,Value2,Value2,Value4,Value4,Value4,Value3,Value1,Value3,sure_thing,Value4,Value3,Value2,Value3,control,1,test
2177,Value2,Value1,Value1,Value2,Value3,Value1,Value1,Value1,Value2,Value4,Value3,Value3,Value4,Value2,Value1,sleeping_dog,Value2,Value4,Value2,Value4,control,1,train
2178,Value4,Value1,Value1,Value2,Value1,Value4,Value4,Value1,Value4,Value3,Value4,Value4,Value3,Value1,Value4,lost_cause,Value3,Value1,Value4,Value1,target,0,test
2179,Value2,Value1,Value4,Value2,Value1,Value2,Value4,Value4,Value4,Value1,Value2,Value2,Value2,Value4,Value4,sure_thing,Value3,Value4,Value1,Value1,target,1,train
2180,Value4,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value2,Value3,Value1,Value3,Value2,Value2,Value3,sure_thing,Value1,Value4,Value3,Value1,control,1,test
2181,Value4,Value2,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value1,Value4,Value1,Value2,Value3,Value4,lost_cause,Value2,Value3,Value3,Value4,control,0,train
2182,Value1,Value1,Value1,Value3,Value1,Value2,Value4,Value1,Value1,Value4,Value1,Value1,Value2,Value1,Value3,sleeping_dog,Value1,Value4,Value4,Value1,control,1,train
2183,Value2,Value1,Value2,Value2,Value3,Value3,Value4,Value4,Value3,Value1,Value4,Value1,Value2,Value4,Value1,lost_cause,Value2,Value4,Value2,Value4,target,0,train
2184,Value3,Value1,Value3,Value3,Value4,Value4,Value2,Value4,Value3,Value3,Value1,Value4,Value4,Value1,Value4,persuadable,Value3,Value3,Value2,Value1,control,0,train
2185,Value3,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value3,Value2,Value3,Value1,Value2,Value4,Value2,sure_thing,Value2,Value3,Value3,Value4,control,1,train
2186,Value4,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value3,Value2,Value3,Value1,Value1,Value4,sleeping_dog,Value2,Value3,Value2,Value3,target,0,train
2187,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value2,Value2,Value4,Value4,Value1,Value2,Value3,Value4,sure_thing,Value3,Value2,Value1,Value1,control,1,test
2188,Value2,Value1,Value2,Value3,Value4,Value3,Value2,Value4,Value1,Value3,Value2,Value2,Value1,Value3,Value4,lost_cause,Value2,Value1,Value3,Value3,control,0,train
2189,Value4,Value1,Value1,Value3,Value1,Value2,Value3,Value4,Value1,Value3,Value2,Value3,Value1,Value2,Value1,persuadable,Value3,Value2,Value3,Value3,control,0,train
2190,Value2,Value1,Value1,Value2,Value3,Value1,Value4,Value2,Value3,Value4,Value3,Value1,Value2,Value3,Value1,sure_thing,Value3,Value2,Value4,Value3,target,1,train
2191,Value1,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value3,Value4,Value3,Value3,Value4,Value3,Value4,lost_cause,Value2,Value4,Value3,Value4,target,0,train
2192,Value1,Value3,Value1,Value2,Value2,Value1,Value2,Value3,Value3,Value4,Value3,Value2,Value1,Value1,Value2,lost_cause,Value2,Value4,Value3,Value2,control,0,train
2193,Value2,Value1,Value1,Value3,Value4,Value3,Value2,Value2,Value3,Value3,Value2,Value3,Value2,Value4,Value4,sleeping_dog,Value4,Value4,Value4,Value2,control,1,test
2194,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value2,Value4,Value3,Value2,Value1,Value1,Value3,sleeping_dog,Value2,Value4,Value3,Value1,target,0,train
2195,Value1,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value1,Value3,Value1,Value2,Value2,Value2,Value4,lost_cause,Value2,Value4,Value2,Value1,control,0,train
2196,Value1,Value3,Value2,Value2,Value1,Value4,Value2,Value4,Value3,Value1,Value4,Value2,Value3,Value1,Value4,lost_cause,Value3,Value1,Value2,Value4,control,0,train
2197,Value2,Value3,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value4,Value2,Value2,Value1,Value2,Value4,sleeping_dog,Value3,Value1,Value4,Value3,target,0,test
2198,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value3,Value1,Value2,Value3,Value4,Value3,persuadable,Value3,Value4,Value4,Value4,target,1,test
2199,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value3,Value1,Value3,Value1,Value4,Value2,Value2,Value2,lost_cause,Value2,Value3,Value2,Value1,target,0,train
2200,Value1,Value3,Value2,Value2,Value4,Value2,Value4,Value3,Value1,Value2,Value1,Value3,Value2,Value2,Value2,lost_cause,Value3,Value2,Value3,Value4,target,0,test
2201,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value4,Value2,Value2,Value2,Value4,Value3,sleeping_dog,Value4,Value2,Value3,Value4,control,1,train
2202,Value4,Value1,Value1,Value4,Value3,Value1,Value1,Value2,Value2,Value4,Value3,Value4,Value3,Value3,Value1,sleeping_dog,Value3,Value4,Value3,Value2,target,0,test
2203,Value2,Value3,Value2,Value2,Value1,Value4,Value4,Value2,Value4,Value4,Value2,Value3,Value3,Value2,Value1,sure_thing,Value2,Value3,Value1,Value1,control,1,train
2204,Value4,Value1,Value1,Value2,Value2,Value4,Value4,Value4,Value1,Value4,Value2,Value4,Value2,Value3,Value3,lost_cause,Value3,Value4,Value1,Value1,target,0,train
2205,Value2,Value3,Value4,Value2,Value2,Value1,Value1,Value1,Value3,Value3,Value1,Value3,Value2,Value1,Value3,persuadable,Value4,Value4,Value3,Value1,target,1,train
2206,Value1,Value3,Value4,Value3,Value1,Value4,Value2,Value4,Value3,Value4,Value3,Value3,Value2,Value1,Value4,sure_thing,Value4,Value3,Value4,Value4,target,1,train
2207,Value2,Value3,Value2,Value4,Value2,Value4,Value4,Value3,Value2,Value4,Value2,Value1,Value1,Value1,Value4,lost_cause,Value1,Value3,Value4,Value2,target,0,train
2208,Value3,Value1,Value4,Value2,Value1,Value4,Value1,Value3,Value3,Value4,Value3,Value4,Value2,Value1,Value4,sleeping_dog,Value3,Value2,Value1,Value3,control,1,train
2209,Value3,Value3,Value4,Value2,Value1,Value4,Value2,Value4,Value1,Value2,Value4,Value1,Value2,Value4,Value1,persuadable,Value4,Value1,Value4,Value1,control,0,train
2210,Value2,Value2,Value1,Value4,Value4,Value2,Value1,Value1,Value4,Value4,Value3,Value4,Value3,Value3,Value4,sure_thing,Value3,Value1,Value4,Value2,control,1,train
2211,Value4,Value3,Value4,Value2,Value1,Value3,Value2,Value4,Value3,Value3,Value3,Value1,Value4,Value1,Value1,persuadable,Value4,Value4,Value3,Value4,control,0,train
2212,Value4,Value3,Value4,Value3,Value1,Value4,Value2,Value2,Value2,Value2,Value2,Value3,Value4,Value4,Value1,sleeping_dog,Value2,Value3,Value2,Value1,target,0,train
2213,Value2,Value1,Value1,Value4,Value1,Value4,Value1,Value3,Value4,Value3,Value2,Value1,Value3,Value4,Value1,sleeping_dog,Value1,Value4,Value2,Value2,target,0,train
2214,Value4,Value3,Value1,Value3,Value2,Value1,Value4,Value4,Value2,Value3,Value1,Value1,Value1,Value3,Value3,lost_cause,Value3,Value3,Value1,Value2,control,0,train
2215,Value2,Value1,Value2,Value4,Value3,Value4,Value1,Value3,Value1,Value2,Value3,Value3,Value2,Value3,Value3,lost_cause,Value4,Value1,Value1,Value4,control,0,train
2216,Value2,Value3,Value4,Value3,Value2,Value1,Value4,Value1,Value3,Value3,Value3,Value2,Value2,Value4,Value3,lost_cause,Value4,Value1,Value3,Value4,control,0,train
2217,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value3,Value2,Value3,Value1,Value3,Value3,Value3,sure_thing,Value2,Value4,Value2,Value1,target,1,train
2218,Value2,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value3,Value4,Value3,Value3,Value2,Value4,Value2,sure_thing,Value3,Value1,Value3,Value2,target,1,train
2219,Value2,Value1,Value2,Value4,Value2,Value2,Value4,Value3,Value3,Value4,Value4,Value3,Value3,Value1,Value3,sure_thing,Value1,Value4,Value1,Value1,target,1,train
2220,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value4,Value1,Value3,Value3,Value1,Value2,Value2,Value4,lost_cause,Value2,Value4,Value4,Value4,control,0,train
2221,Value3,Value3,Value2,Value2,Value4,Value2,Value4,Value4,Value4,Value4,Value3,Value3,Value2,Value2,Value4,sleeping_dog,Value3,Value4,Value2,Value4,control,1,train
2222,Value4,Value3,Value4,Value4,Value2,Value4,Value1,Value3,Value2,Value1,Value2,Value4,Value2,Value3,Value3,persuadable,Value1,Value4,Value3,Value1,target,1,train
2223,Value4,Value1,Value1,Value2,Value2,Value4,Value2,Value4,Value2,Value2,Value1,Value4,Value2,Value1,Value3,sure_thing,Value1,Value3,Value3,Value1,target,1,train
2224,Value2,Value1,Value2,Value2,Value1,Value3,Value2,Value4,Value2,Value3,Value3,Value3,Value4,Value3,Value4,lost_cause,Value3,Value4,Value2,Value4,control,0,test
2225,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value2,Value2,Value3,Value4,Value4,Value2,Value3,sure_thing,Value4,Value4,Value3,Value4,target,1,test
2226,Value3,Value1,Value2,Value2,Value2,Value1,Value2,Value1,Value3,Value3,Value4,Value3,Value3,Value2,Value3,sure_thing,Value4,Value1,Value2,Value1,target,1,test
2227,Value4,Value1,Value1,Value4,Value2,Value1,Value4,Value1,Value3,Value3,Value1,Value2,Value3,Value1,Value3,sure_thing,Value1,Value1,Value2,Value3,control,1,train
2228,Value2,Value3,Value4,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value1,Value2,Value3,Value2,lost_cause,Value2,Value1,Value4,Value4,target,0,train
2229,Value4,Value1,Value1,Value4,Value1,Value2,Value1,Value1,Value1,Value2,Value3,Value4,Value1,Value4,Value4,lost_cause,Value4,Value3,Value2,Value3,target,0,train
2230,Value4,Value1,Value4,Value2,Value1,Value2,Value2,Value3,Value2,Value2,Value2,Value3,Value2,Value4,Value3,sure_thing,Value3,Value3,Value3,Value1,target,1,test
2231,Value2,Value1,Value1,Value4,Value2,Value1,Value4,Value1,Value3,Value4,Value3,Value1,Value4,Value4,Value3,persuadable,Value3,Value2,Value4,Value3,control,0,train
2232,Value2,Value3,Value4,Value4,Value3,Value3,Value4,Value4,Value2,Value3,Value2,Value1,Value2,Value4,Value3,lost_cause,Value2,Value4,Value3,Value2,target,0,train
2233,Value4,Value3,Value2,Value2,Value1,Value3,Value4,Value3,Value3,Value3,Value4,Value4,Value2,Value4,Value1,lost_cause,Value2,Value2,Value3,Value1,target,0,train
2234,Value2,Value3,Value3,Value2,Value2,Value1,Value2,Value4,Value3,Value2,Value2,Value1,Value3,Value2,Value2,sure_thing,Value4,Value4,Value1,Value4,target,1,train
